year,county,township,admin_key,party_zh,party_code,candidate,vote_rate,votes,total_valid,turnout
2024,新竹縣,關西鎮,新竹縣|關西鎮,國民黨,KMT,侯友宜,0.439100,7258,16530,0.717800
2024,新竹縣,關西鎮,新竹縣|關西鎮,民眾黨,TPP,柯文哲,0.277000,4579,16530,0.717800
2024,新竹縣,湖口鄉,新竹縣|湖口鄉,民進黨,DPP,賴清德,0.249800,11893,47610,0.717000
2024,新竹縣,湖口鄉,新竹縣|湖口鄉,國民黨,KMT,侯友宜,0.388600,18501,47610,0.717000
2024,新竹縣,湖口鄉,新竹縣|湖口鄉,民眾黨,TPP,柯文哲,0.361700,17221,47610,0.717000
2024,新竹縣,新豐鄉,新竹縣|新豐鄉,民進黨,DPP,賴清德,0.276100,9286,33634,0.718800
2024,新竹縣,新豐鄉,新竹縣|新豐鄉,國民黨,KMT,侯友宜,0.351100,11809,33634,0.718800
2024,新竹縣,新豐鄉,新竹縣|新豐鄉,民眾黨,TPP,柯文哲,0.372800,12539,33634,0.718800
2024,新竹縣,芎林鄉,新竹縣|芎林鄉,民進黨,DPP,賴清德,0.251000,3235,12889,0.735000
2024,新竹縣,芎林鄉,新竹縣|芎林鄉,國民黨,KMT,侯友宜,0.415800,5359,12889,0.735000
2024,新竹縣,芎林鄉,新竹縣|芎林鄉,民眾黨,TPP,柯文哲,0.333200,4295,12889,0.735000
2024,新竹縣,橫山鄉,新竹縣|橫山鄉,民進黨,DPP,賴清德,0.232100,1755,7563,0.710800
2024,新竹縣,橫山鄉,新竹縣|橫山鄉,國民黨,KMT,侯友宜,0.481000,3638,7563,0.710800
2024,新竹縣,橫山鄉,新竹縣|橫山鄉,民眾黨,TPP,柯文哲,0.286900,2170,7563,0.710800
2024,新竹縣,北埔鄉,新竹縣|北埔鄉,民進黨,DPP,賴清德,0.235800,1263,5357,0.713200
2024,新竹縣,北埔鄉,新竹縣|北埔鄉,國民黨,KMT,侯友宜,0.464800,2490,5357,0.713200
2024,新竹縣,北埔鄉,新竹縣|北埔鄉,民眾黨,TPP,柯文哲,0.299400,1604,5357,0.713200
2024,新竹縣,寶山鄉,新竹縣|寶山鄉,民進黨,DPP,賴清德,0.275400,2570,9332,0.732300
2024,新竹縣,寶山鄉,新竹縣|寶山鄉,國民黨,KMT,侯友宜,0.398600,3720,9332,0.732300
2024,新竹縣,寶山鄉,新竹縣|寶山鄉,民眾黨,TPP,柯文哲,0.326000,3042,9332,0.732300
2024,新竹縣,峨眉鄉,新竹縣|峨眉鄉,民進黨,DPP,賴清德,0.301900,1022,3385,0.728400
2024,新竹縣,峨眉鄉,新竹縣|峨眉鄉,國民黨,KMT,侯友宜,0.450500,1525,3385,0.728400
2024,新竹縣,峨眉鄉,新竹縣|峨眉鄉,民眾黨,TPP,柯文哲,0.247600,838,3385,0.728400
2024,新竹縣,尖石鄉,新竹縣|尖石鄉,民進黨,DPP,賴清德,0.172700,750,4343,0.610800
2024,新竹縣,尖石鄉,新竹縣|尖石鄉,國民黨,KMT,侯友宜,0.541800,2353,4343,0.610800
2024,新竹縣,尖石鄉,新竹縣|尖石鄉,民眾黨,TPP,柯文哲,0.285500,1240,4343,0.610800
2024,新竹縣,五峰鄉,新竹縣|五峰鄉,民進黨,DPP,賴清德,0.167500,394,2352,0.638300
2024,新竹縣,五峰鄉,新竹縣|五峰鄉,國民黨,KMT,侯友宜,0.596900,1404,2352,0.638300
2024,新竹縣,五峰鄉,新竹縣|五峰鄉,民眾黨,TPP,柯文哲,0.235500,554,2352,0.638300
2024,桃園市,蘆竹區,桃園市|蘆竹區,民進黨,DPP,賴清德,0.399300,38764,97079,0.725900
2024,桃園市,蘆竹區,桃園市|蘆竹區,國民黨,KMT,侯友宜,0.300700,29192,97079,0.725900
2024,桃園市,蘆竹區,桃園市|蘆竹區,民眾黨,TPP,柯文哲,0.300000,29124,97079,0.725900
2024,桃園市,龜山區,桃園市|龜山區,民進黨,DPP,賴清德,0.366200,38230,104396,0.711700
2024,桃園市,龜山區,桃園市|龜山區,國民黨,KMT,侯友宜,0.322200,33636,104396,0.711700
2024,桃園市,龜山區,桃園市|龜山區,民眾黨,TPP,柯文哲,0.311700,32540,104396,0.711700
2024,桃園市,桃園區,桃園市|桃園區,民進黨,DPP,賴清德,0.366100,100082,273373,0.724400
2024,桃園市,桃園區,桃園市|桃園區,國民黨,KMT,侯友宜,0.334700,91498,273373,0.724400
2024,桃園市,桃園區,桃園市|桃園區,民眾黨,TPP,柯文哲,0.299200,81793,273373,0.724400
2024,桃園市,大園區,桃園市|大園區,民進黨,DPP,賴清德,0.406000,20051,49386,0.705900
2024,桃園市,大園區,桃園市|大園區,國民黨,KMT,侯友宜,0.287100,14179,49386,0.705900
2024,桃園市,大園區,桃園市|大園區,民眾黨,TPP,柯文哲,0.306900,15157,49386,0.705900
2024,桃園市,觀音區,桃園市|觀音區,民進黨,DPP,賴清德,0.411800,17320,42060,0.693800
2024,桃園市,觀音區,桃園市|觀音區,國民黨,KMT,侯友宜,0.273000,11482,42060,0.693800
2024,桃園市,觀音區,桃園市|觀音區,民眾黨,TPP,柯文哲,0.315100,13253,42060,0.693800
2024,桃園市,新屋區,桃園市|新屋區,民進黨,DPP,賴清德,0.407000,12268,30143,0.730600
2024,桃園市,新屋區,桃園市|新屋區,國民黨,KMT,侯友宜,0.310400,9356,30143,0.730600
2024,桃園市,新屋區,桃園市|新屋區,民眾黨,TPP,柯文哲,0.282600,8518,30143,0.730600
2024,桃園市,楊梅區,桃園市|楊梅區,民進黨,DPP,賴清德,0.315500,32753,103814,0.717400
2024,桃園市,楊梅區,桃園市|楊梅區,國民黨,KMT,侯友宜,0.356100,36968,103814,0.717400
2024,桃園市,楊梅區,桃園市|楊梅區,民眾黨,TPP,柯文哲,0.328400,34093,103814,0.717400
2024,桃園市,中壢區,桃園市|中壢區,民進黨,DPP,賴清德,0.325700,82930,254621,0.732800
2024,桃園市,中壢區,桃園市|中壢區,國民黨,KMT,侯友宜,0.365000,92937,254621,0.732800
2024,桃園市,中壢區,桃園市|中壢區,民眾黨,TPP,柯文哲,0.309300,78754,254621,0.732800
2024,桃園市,平鎮區,桃園市|平鎮區,民進黨,DPP,賴清德,0.331200,45025,135944,0.736500
2024,桃園市,平鎮區,桃園市|平鎮區,國民黨,KMT,侯友宜,0.353200,48015,135944,0.736500
2024,桃園市,平鎮區,桃園市|平鎮區,民眾黨,TPP,柯文哲,0.315600,42904,135944,0.736500
2024,桃園市,龍潭區,桃園市|龍潭區,民進黨,DPP,賴清德,0.307400,22946,74646,0.719800
2024,桃園市,龍潭區,桃園市|龍潭區,國民黨,KMT,侯友宜,0.389700,29090,74646,0.719800
2024,桃園市,龍潭區,桃園市|龍潭區,民眾黨,TPP,柯文哲,0.302900,22610,74646,0.719800
2024,桃園市,八德區,桃園市|八德區,民進黨,DPP,賴清德,0.342900,42424,123720,0.719300
2024,桃園市,八德區,桃園市|八德區,國民黨,KMT,侯友宜,0.350400,43351,123720,0.719300
2024,桃園市,八德區,桃園市|八德區,民眾黨,TPP,柯文哲,0.306700,37945,123720,0.719300
2024,桃園市,大溪區,桃園市|大溪區,民進黨,DPP,賴清德,0.402100,22231,55288,0.709000
2024,桃園市,大溪區,桃園市|大溪區,國民黨,KMT,侯友宜,0.323700,17897,55288,0.709000
2024,桃園市,大溪區,桃園市|大溪區,民眾黨,TPP,柯文哲,0.274300,15165,55288,0.709000
2024,桃園市,復興區,桃園市|復興區,民進黨,DPP,賴清德,0.226800,1434,6322,0.617300
2024,桃園市,復興區,桃園市|復興區,國民黨,KMT,侯友宜,0.509600,3222,6322,0.617300
2024,桃園市,復興區,桃園市|復興區,民眾黨,TPP,柯文哲,0.263500,1666,6322,0.617300
2024,澎湖縣,馬公市,澎湖縣|馬公市,民進黨,DPP,賴清德,0.361600,11299,31246,0.584000
2024,澎湖縣,馬公市,澎湖縣|馬公市,國民黨,KMT,侯友宜,0.377100,11783,31246,0.584000
2024,澎湖縣,馬公市,澎湖縣|馬公市,民眾黨,TPP,柯文哲,0.261200,8161,31246,0.584000
2024,澎湖縣,湖西鄉,澎湖縣|湖西鄉,民進黨,DPP,賴清德,0.438600,3428,7816,0.558800
2024,澎湖縣,湖西鄉,澎湖縣|湖西鄉,國民黨,KMT,侯友宜,0.311400,2434,7816,0.558800
2024,澎湖縣,湖西鄉,澎湖縣|湖西鄉,民眾黨,TPP,柯文哲,0.250000,1954,7816,0.558800
2024,澎湖縣,白沙鄉,澎湖縣|白沙鄉,民進黨,DPP,賴清德,0.398400,1624,4076,0.460600
2024,澎湖縣,白沙鄉,澎湖縣|白沙鄉,國民黨,KMT,侯友宜,0.400100,1631,4076,0.460600
2024,澎湖縣,白沙鄉,澎湖縣|白沙鄉,民眾黨,TPP,柯文哲,0.201400,821,4076,0.460600
2024,澎湖縣,西嶼鄉,澎湖縣|西嶼鄉,民進黨,DPP,賴清德,0.428900,1519,3542,0.486700
2024,澎湖縣,西嶼鄉,澎湖縣|西嶼鄉,國民黨,KMT,侯友宜,0.361400,1280,3542,0.486700
2024,澎湖縣,西嶼鄉,澎湖縣|西嶼鄉,民眾黨,TPP,柯文哲,0.209800,743,3542,0.486700
2024,澎湖縣,望安鄉,澎湖縣|望安鄉,民進黨,DPP,賴清德,0.505300,764,1512,0.318200
2024,澎湖縣,望安鄉,澎湖縣|望安鄉,國民黨,KMT,侯友宜,0.311500,471,1512,0.318200
2024,澎湖縣,望安鄉,澎湖縣|望安鄉,民眾黨,TPP,柯文哲,0.183200,277,1512,0.318200
2024,澎湖縣,七美鄉,澎湖縣|七美鄉,民進黨,DPP,賴清德,0.358500,389,1085,0.322300
2024,澎湖縣,七美鄉,澎湖縣|七美鄉,國民黨,KMT,侯友宜,0.416600,452,1085,0.322300
2024,澎湖縣,七美鄉,澎湖縣|七美鄉,民眾黨,TPP,柯文哲,0.224900,244,1085,0.322300
2024,臺中市,大甲區,臺中市|大甲區,民進黨,DPP,賴清德,0.378700,16753,44237,0.734800
2024,臺中市,大甲區,臺中市|大甲區,國民黨,KMT,侯友宜,0.310500,13736,44237,0.734800
2024,臺中市,大甲區,臺中市|大甲區,民眾黨,TPP,柯文哲,0.310800,13749,44237,0.734800
2024,臺中市,大安區,臺中市|大安區,民進黨,DPP,賴清德,0.384300,4308,11210,0.720200
2024,臺中市,大安區,臺中市|大安區,國民黨,KMT,侯友宜,0.306900,3440,11210,0.720200
2024,臺中市,大安區,臺中市|大安區,民眾黨,TPP,柯文哲,0.308800,3462,11210,0.720200
2024,臺中市,外埔區,臺中市|外埔區,民進黨,DPP,賴清德,0.336200,6437,19147,0.737500
2024,臺中市,外埔區,臺中市|外埔區,國民黨,KMT,侯友宜,0.342600,6560,19147,0.737500
2024,臺中市,外埔區,臺中市|外埔區,民眾黨,TPP,柯文哲,0.321200,6150,19147,0.737500
2024,臺中市,清水區,臺中市|清水區,民進黨,DPP,賴清德,0.404800,21711,53635,0.729600
2024,臺中市,清水區,臺中市|清水區,國民黨,KMT,侯友宜,0.293600,15747,53635,0.729600
2024,臺中市,清水區,臺中市|清水區,民眾黨,TPP,柯文哲,0.301600,16176,53635,0.729600
2024,臺中市,梧棲區,臺中市|梧棲區,民進黨,DPP,賴清德,0.382200,13515,35360,0.727000
2024,臺中市,梧棲區,臺中市|梧棲區,國民黨,KMT,侯友宜,0.295400,10445,35360,0.727000
2024,臺中市,梧棲區,臺中市|梧棲區,民眾黨,TPP,柯文哲,0.322400,11400,35360,0.727000
2024,臺中市,沙鹿區,臺中市|沙鹿區,民進黨,DPP,賴清德,0.358300,20930,58416,0.757400
2024,臺中市,沙鹿區,臺中市|沙鹿區,國民黨,KMT,侯友宜,0.315500,18430,58416,0.757400
2024,臺中市,沙鹿區,臺中市|沙鹿區,民眾黨,TPP,柯文哲,0.326200,19055,58416,0.757400
2024,臺中市,龍井區,臺中市|龍井區,民進黨,DPP,賴清德,0.364100,17219,47292,0.741600
2024,臺中市,龍井區,臺中市|龍井區,國民黨,KMT,侯友宜,0.315500,14921,47292,0.741600
2024,臺中市,龍井區,臺中市|龍井區,民眾黨,TPP,柯文哲,0.320400,15152,47292,0.741600
2024,臺中市,大肚區,臺中市|大肚區,民進黨,DPP,賴清德,0.370800,12838,34623,0.746900
2024,臺中市,大肚區,臺中市|大肚區,國民黨,KMT,侯友宜,0.334500,11581,34623,0.746900
2024,臺中市,大肚區,臺中市|大肚區,民眾黨,TPP,柯文哲,0.294700,10203,34623,0.746900
2024,臺中市,烏日區,臺中市|烏日區,民進黨,DPP,賴清德,0.380700,18702,49125,0.758400
2024,臺中市,烏日區,臺中市|烏日區,國民黨,KMT,侯友宜,0.311800,15317,49125,0.758400
2024,臺中市,烏日區,臺中市|烏日區,民眾黨,TPP,柯文哲,0.307500,15106,49125,0.758400
2024,臺中市,霧峰區,臺中市|霧峰區,民進黨,DPP,賴清德,0.385900,15470,40088,0.748900
2024,臺中市,霧峰區,臺中市|霧峰區,國民黨,KMT,侯友宜,0.331400,13285,40088,0.748900
2024,臺中市,霧峰區,臺中市|霧峰區,民眾黨,TPP,柯文哲,0.282600,11329,40088,0.748900
2024,臺中市,后里區,臺中市|后里區,民進黨,DPP,賴清德,0.358500,11659,32523,0.742800
2024,臺中市,后里區,臺中市|后里區,國民黨,KMT,侯友宜,0.335700,10918,32523,0.742800
2024,臺中市,后里區,臺中市|后里區,民眾黨,TPP,柯文哲,0.305800,9946,32523,0.742800
2024,臺中市,神岡區,臺中市|神岡區,民進黨,DPP,賴清德,0.418700,16636,39733,0.748100
2024,臺中市,神岡區,臺中市|神岡區,國民黨,KMT,侯友宜,0.285800,11356,39733,0.748100
2024,臺中市,神岡區,臺中市|神岡區,民眾黨,TPP,柯文哲,0.295500,11741,39733,0.748100
2024,臺中市,大雅區,臺中市|大雅區,民進黨,DPP,賴清德,0.361300,20479,56681,0.739500
2024,臺中市,大雅區,臺中市|大雅區,國民黨,KMT,侯友宜,0.323800,18353,56681,0.739500
2024,臺中市,大雅區,臺中市|大雅區,民眾黨,TPP,柯文哲,0.314900,17849,56681,0.739500
2024,臺中市,潭子區,臺中市|潭子區,民進黨,DPP,賴清德,0.376100,24935,66300,0.743000
2024,臺中市,潭子區,臺中市|潭子區,國民黨,KMT,侯友宜,0.315800,20938,66300,0.743000
2024,臺中市,潭子區,臺中市|潭子區,民眾黨,TPP,柯文哲,0.308100,20427,66300,0.743000
2024,臺中市,西屯區,臺中市|西屯區,民進黨,DPP,賴清德,0.360000,49608,137799,0.733700
2024,臺中市,西屯區,臺中市|西屯區,國民黨,KMT,侯友宜,0.338400,46631,137799,0.733700
2024,臺中市,西屯區,臺中市|西屯區,民眾黨,TPP,柯文哲,0.301600,41560,137799,0.733700
2024,臺中市,南屯區,臺中市|南屯區,民進黨,DPP,賴清德,0.374500,40321,107666,0.750800
2024,臺中市,南屯區,臺中市|南屯區,國民黨,KMT,侯友宜,0.325000,34991,107666,0.750800
2024,臺中市,南屯區,臺中市|南屯區,民眾黨,TPP,柯文哲,0.300500,32354,107666,0.750800
2024,臺中市,北屯區,臺中市|北屯區,民進黨,DPP,賴清德,0.354800,64399,181508,0.740300
2024,臺中市,北屯區,臺中市|北屯區,國民黨,KMT,侯友宜,0.338100,61368,181508,0.740300
2024,臺中市,北屯區,臺中市|北屯區,民眾黨,TPP,柯文哲,0.307100,55741,181508,0.740300
2024,臺中市,北區,臺中市|北區,民進黨,DPP,賴清德,0.371200,32570,87743,0.724900
2024,臺中市,北區,臺中市|北區,國民黨,KMT,侯友宜,0.350700,30771,87743,0.724900
2024,臺中市,北區,臺中市|北區,民眾黨,TPP,柯文哲,0.278100,24401,87743,0.724900
2024,臺中市,西區,臺中市|西區,民進黨,DPP,賴清德,0.403900,27636,68422,0.743000
2024,臺中市,西區,臺中市|西區,國民黨,KMT,侯友宜,0.330300,22600,68422,0.743000
2024,臺中市,西區,臺中市|西區,民眾黨,TPP,柯文哲,0.265800,18187,68422,0.743000
2024,臺中市,中區,臺中市|中區,民進黨,DPP,賴清德,0.425800,4022,9446,0.685500
2024,臺中市,中區,臺中市|中區,國民黨,KMT,侯友宜,0.332100,3137,9446,0.685500
2024,臺中市,中區,臺中市|中區,民眾黨,TPP,柯文哲,0.242100,2287,9446,0.685500
2024,臺中市,東區,臺中市|東區,民進黨,DPP,賴清德,0.403900,19285,47747,0.741700
2024,臺中市,東區,臺中市|東區,國民黨,KMT,侯友宜,0.309600,14782,47747,0.741700
2024,臺中市,東區,臺中市|東區,民眾黨,TPP,柯文哲,0.286500,13680,47747,0.741700
2024,臺中市,南區,臺中市|南區,民進黨,DPP,賴清德,0.375800,29477,78438,0.750300
2024,臺中市,南區,臺中市|南區,國民黨,KMT,侯友宜,0.319900,25092,78438,0.750300
2024,臺中市,南區,臺中市|南區,民眾黨,TPP,柯文哲,0.304300,23869,78438,0.750300
2024,臺中市,太平區,臺中市|太平區,民進黨,DPP,賴清德,0.373500,43024,115192,0.713700
2024,臺中市,太平區,臺中市|太平區,國民黨,KMT,侯友宜,0.313300,36090,115192,0.713700
2024,臺中市,太平區,臺中市|太平區,民眾黨,TPP,柯文哲,0.313200,36078,115192,0.713700
2024,臺中市,大里區,臺中市|大里區,民進黨,DPP,賴清德,0.386700,48568,125596,0.733600
2024,臺中市,大里區,臺中市|大里區,國民黨,KMT,侯友宜,0.299400,37603,125596,0.733600
2024,臺中市,大里區,臺中市|大里區,民眾黨,TPP,柯文哲,0.313800,39412,125596,0.733600
2024,臺中市,豐原區,臺中市|豐原區,民進黨,DPP,賴清德,0.405800,40654,100183,0.753500
2024,臺中市,豐原區,臺中市|豐原區,國民黨,KMT,侯友宜,0.307500,30806,100183,0.753500
2024,臺中市,豐原區,臺中市|豐原區,民眾黨,TPP,柯文哲,0.286600,28712,100183,0.753500
2024,臺中市,石岡區,臺中市|石岡區,民進黨,DPP,賴清德,0.362100,3253,8983,0.743700
2024,臺中市,石岡區,臺中市|石岡區,國民黨,KMT,侯友宜,0.380300,3416,8983,0.743700
2024,臺中市,石岡區,臺中市|石岡區,民眾黨,TPP,柯文哲,0.257600,2314,8983,0.743700
2024,臺中市,新社區,臺中市|新社區,民進黨,DPP,賴清德,0.386400,5570,14416,0.731300
2024,臺中市,新社區,臺中市|新社區,國民黨,KMT,侯友宜,0.358800,5172,14416,0.731300
2024,臺中市,新社區,臺中市|新社區,民眾黨,TPP,柯文哲,0.254800,3673,14416,0.731300
2024,臺中市,東勢區,臺中市|東勢區,民進黨,DPP,賴清德,0.344500,10193,29589,0.728300
2024,臺中市,東勢區,臺中市|東勢區,國民黨,KMT,侯友宜,0.401400,11877,29589,0.728300
2024,臺中市,東勢區,臺中市|東勢區,民眾黨,TPP,柯文哲,0.254100,7519,29589,0.728300
2024,臺中市,和平區,臺中市|和平區,民進黨,DPP,賴清德,0.234100,1429,6105,0.661200
2024,臺中市,和平區,臺中市|和平區,國民黨,KMT,侯友宜,0.523700,3197,6105,0.661200
2024,臺中市,和平區,臺中市|和平區,民眾黨,TPP,柯文哲,0.242300,1479,6105,0.661200
2024,臺北市,北投區,臺北市|北投區,民進黨,DPP,賴清德,0.411000,61150,148783,0.742600
2024,臺北市,北投區,臺北市|北投區,國民黨,KMT,侯友宜,0.347200,51657,148783,0.742600
2024,臺北市,北投區,臺北市|北投區,民眾黨,TPP,柯文哲,0.241800,35976,148783,0.742600
2024,臺北市,士林區,臺北市|士林區,民進黨,DPP,賴清德,0.432800,71866,166048,0.743900
2024,臺北市,士林區,臺北市|士林區,國民黨,KMT,侯友宜,0.339600,56390,166048,0.743900
2024,臺北市,士林區,臺北市|士林區,民眾黨,TPP,柯文哲,0.227500,37776,166048,0.743900
2024,臺北市,大同區,臺北市|大同區,民進黨,DPP,賴清德,0.462400,34267,74106,0.741500
2024,臺北市,大同區,臺北市|大同區,國民黨,KMT,侯友宜,0.288100,21350,74106,0.741500
2024,臺北市,大同區,臺北市|大同區,民眾黨,TPP,柯文哲,0.249400,18482,74106,0.741500
2024,臺北市,中山區,臺北市|中山區,民進黨,DPP,賴清德,0.408600,54448,133254,0.731900
2024,臺北市,中山區,臺北市|中山區,國民黨,KMT,侯友宜,0.364600,48584,133254,0.731900
2024,臺北市,中山區,臺北市|中山區,民眾黨,TPP,柯文哲,0.226800,30222,133254,0.731900
2024,臺北市,松山區,臺北市|松山區,民進黨,DPP,賴清德,0.373200,43785,117322,0.749900
2024,臺北市,松山區,臺北市|松山區,國民黨,KMT,侯友宜,0.404500,47457,117322,0.749900
2024,臺北市,松山區,臺北市|松山區,民眾黨,TPP,柯文哲,0.222400,26092,117322,0.749900
2024,臺北市,內湖區,臺北市|內湖區,民進黨,DPP,賴清德,0.359300,61339,170717,0.758600
2024,臺北市,內湖區,臺北市|內湖區,國民黨,KMT,侯友宜,0.379500,64787,170717,0.758600
2024,臺北市,內湖區,臺北市|內湖區,民眾黨,TPP,柯文哲,0.261200,44591,170717,0.758600
2024,臺北市,南港區,臺北市|南港區,民進黨,DPP,賴清德,0.364500,26118,71653,0.751000
2024,臺北市,南港區,臺北市|南港區,國民黨,KMT,侯友宜,0.370200,26526,71653,0.751000
2024,臺北市,南港區,臺北市|南港區,民眾黨,TPP,柯文哲,0.265300,19010,71653,0.751000
2024,臺北市,萬華區,臺北市|萬華區,民進黨,DPP,賴清德,0.395100,43371,109771,0.729100
2024,臺北市,萬華區,臺北市|萬華區,國民黨,KMT,侯友宜,0.354400,38903,109771,0.729100
2024,臺北市,萬華區,臺北市|萬華區,民眾黨,TPP,柯文哲,0.250500,27498,109771,0.729100
2024,臺北市,中正區,臺北市|中正區,民進黨,DPP,賴清德,0.365000,32196,88207,0.741500
2024,臺北市,中正區,臺北市|中正區,國民黨,KMT,侯友宜,0.393800,34736,88207,0.741500
2024,臺北市,中正區,臺北市|中正區,民眾黨,TPP,柯文哲,0.241200,21276,88207,0.741500
2024,臺北市,大安區,臺北市|大安區,民進黨,DPP,賴清德,0.364300,62384,171244,0.733100
2024,臺北市,大安區,臺北市|大安區,國民黨,KMT,侯友宜,0.426000,72950,171244,0.733100
2024,臺北市,大安區,臺北市|大安區,民眾黨,TPP,柯文哲,0.209700,35910,171244,0.733100
2024,臺北市,信義區,臺北市|信義區,民進黨,DPP,賴清德,0.359200,46639,129842,0.740200
2024,臺北市,信義區,臺北市|信義區,國民黨,KMT,侯友宜,0.408800,53079,129842,0.740200
2024,臺北市,信義區,臺北市|信義區,民眾黨,TPP,柯文哲,0.232100,30136,129842,0.740200
2024,臺北市,文山區,臺北市|文山區,民進黨,DPP,賴清德,0.312600,50349,161064,0.749800
2024,臺北市,文山區,臺北市|文山區,國民黨,KMT,侯友宜,0.439800,70836,161064,0.749800
2024,臺北市,文山區,臺北市|文山區,民眾黨,TPP,柯文哲,0.247600,39879,161064,0.749800
2024,臺南市,後壁區,臺南市|後壁區,民進黨,DPP,賴清德,0.562800,7449,13235,0.687800
2024,臺南市,後壁區,臺南市|後壁區,國民黨,KMT,侯友宜,0.240300,3180,13235,0.687800
2024,臺南市,後壁區,臺南市|後壁區,民眾黨,TPP,柯文哲,0.196900,2606,13235,0.687800
2024,臺南市,白河區,臺南市|白河區,民進黨,DPP,賴清德,0.567200,8608,15176,0.666500
2024,臺南市,白河區,臺南市|白河區,國民黨,KMT,侯友宜,0.243400,3694,15176,0.666500
2024,臺南市,白河區,臺南市|白河區,民眾黨,TPP,柯文哲,0.189400,2874,15176,0.666500
2024,臺南市,北門區,臺南市|北門區,民進黨,DPP,賴清德,0.560900,3131,5582,0.618700
2024,臺南市,北門區,臺南市|北門區,國民黨,KMT,侯友宜,0.254400,1420,5582,0.618700
2024,臺南市,北門區,臺南市|北門區,民眾黨,TPP,柯文哲,0.184700,1031,5582,0.618700
2024,臺南市,學甲區,臺南市|學甲區,民進黨,DPP,賴清德,0.579200,8524,14716,0.685000
