year,county,township,admin_key,party_zh,party_code,candidate,vote_rate,votes,total_valid,turnout
2024,苗栗縣,苗栗市,苗栗縣|苗栗市,民眾黨,TPP,柯文哲,0.297000,15519,52251,0.731000
2024,苗栗縣,頭屋鄉,苗栗縣|頭屋鄉,民進黨,DPP,賴清德,0.236300,1495,6327,0.731200
2024,苗栗縣,頭屋鄉,苗栗縣|頭屋鄉,國民黨,KMT,侯友宜,0.498800,3156,6327,0.731200
2024,苗栗縣,頭屋鄉,苗栗縣|頭屋鄉,民眾黨,TPP,柯文哲,0.264900,1676,6327,0.731200
2024,苗栗縣,獅潭鄉,苗栗縣|獅潭鄉,民進黨,DPP,賴清德,0.247700,646,2608,0.698400
2024,苗栗縣,獅潭鄉,苗栗縣|獅潭鄉,國民黨,KMT,侯友宜,0.545200,1422,2608,0.698400
2024,苗栗縣,獅潭鄉,苗栗縣|獅潭鄉,民眾黨,TPP,柯文哲,0.207100,540,2608,0.698400
2024,苗栗縣,公館鄉,苗栗縣|公館鄉,民進黨,DPP,賴清德,0.251700,4802,19077,0.716100
2024,苗栗縣,公館鄉,苗栗縣|公館鄉,國民黨,KMT,侯友宜,0.446800,8524,19077,0.716100
2024,苗栗縣,公館鄉,苗栗縣|公館鄉,民眾黨,TPP,柯文哲,0.301600,5754,19077,0.716100
2024,苗栗縣,大湖鄉,苗栗縣|大湖鄉,民進黨,DPP,賴清德,0.262600,2021,7696,0.679100
2024,苗栗縣,大湖鄉,苗栗縣|大湖鄉,國民黨,KMT,侯友宜,0.504300,3881,7696,0.679100
2024,苗栗縣,大湖鄉,苗栗縣|大湖鄉,民眾黨,TPP,柯文哲,0.233100,1794,7696,0.679100
2024,苗栗縣,泰安鄉,苗栗縣|泰安鄉,民進黨,DPP,賴清德,0.142000,473,3330,0.696000
2024,苗栗縣,泰安鄉,苗栗縣|泰安鄉,國民黨,KMT,侯友宜,0.643200,2142,3330,0.696000
2024,苗栗縣,泰安鄉,苗栗縣|泰安鄉,民眾黨,TPP,柯文哲,0.214700,715,3330,0.696000
2024,苗栗縣,卓蘭鎮,苗栗縣|卓蘭鎮,民進黨,DPP,賴清德,0.390200,3681,9433,0.707500
2024,苗栗縣,卓蘭鎮,苗栗縣|卓蘭鎮,國民黨,KMT,侯友宜,0.373600,3524,9433,0.707500
2024,苗栗縣,卓蘭鎮,苗栗縣|卓蘭鎮,民眾黨,TPP,柯文哲,0.236200,2228,9433,0.707500
2024,連江縣,南竿鄉,連江縣|南竿鄉,民進黨,DPP,賴清德,0.107300,392,3654,0.558200
2024,連江縣,南竿鄉,連江縣|南竿鄉,國民黨,KMT,侯友宜,0.637900,2331,3654,0.558200
2024,連江縣,南竿鄉,連江縣|南竿鄉,民眾黨,TPP,柯文哲,0.254800,931,3654,0.558200
2024,連江縣,北竿鄉,連江縣|北竿鄉,民進黨,DPP,賴清德,0.107600,135,1255,0.458300
2024,連江縣,北竿鄉,連江縣|北竿鄉,國民黨,KMT,侯友宜,0.631100,792,1255,0.458300
2024,連江縣,北竿鄉,連江縣|北竿鄉,民眾黨,TPP,柯文哲,0.261400,328,1255,0.458300
2024,連江縣,莒光鄉,連江縣|莒光鄉,民進黨,DPP,賴清德,0.096300,58,602,0.439400
2024,連江縣,莒光鄉,連江縣|莒光鄉,國民黨,KMT,侯友宜,0.641200,386,602,0.439400
2024,連江縣,莒光鄉,連江縣|莒光鄉,民眾黨,TPP,柯文哲,0.262500,158,602,0.439400
2024,連江縣,東引鄉,連江縣|東引鄉,民進黨,DPP,賴清德,0.097200,63,648,0.481200
2024,連江縣,東引鄉,連江縣|東引鄉,國民黨,KMT,侯友宜,0.541700,351,648,0.481200
2024,連江縣,東引鄉,連江縣|東引鄉,民眾黨,TPP,柯文哲,0.361100,234,648,0.481200
2024,金門縣,金城鎮,金門縣|金城鎮,民進黨,DPP,賴清德,0.100800,1426,14143,0.377500
2024,金門縣,金城鎮,金門縣|金城鎮,國民黨,KMT,侯友宜,0.628900,8895,14143,0.377500
2024,金門縣,金城鎮,金門縣|金城鎮,民眾黨,TPP,柯文哲,0.270300,3823,14143,0.377500
2024,金門縣,金寧鄉,金門縣|金寧鄉,民進黨,DPP,賴清德,0.116200,1303,11216,0.372300
2024,金門縣,金寧鄉,金門縣|金寧鄉,國民黨,KMT,侯友宜,0.551900,6190,11216,0.372300
2024,金門縣,金寧鄉,金門縣|金寧鄉,民眾黨,TPP,柯文哲,0.331900,3723,11216,0.372300
2024,金門縣,烈嶼鄉,金門縣|烈嶼鄉,民進黨,DPP,賴清德,0.088200,304,3446,0.298200
2024,金門縣,烈嶼鄉,金門縣|烈嶼鄉,國民黨,KMT,侯友宜,0.667200,2299,3446,0.298200
2024,金門縣,烈嶼鄉,金門縣|烈嶼鄉,民眾黨,TPP,柯文哲,0.244600,843,3446,0.298200
2024,金門縣,烏坵鄉,金門縣|烏坵鄉,民進黨,DPP,賴清德,0.120700,14,116,0.203900
2024,金門縣,烏坵鄉,金門縣|烏坵鄉,國民黨,KMT,侯友宜,0.689700,80,116,0.203900
2024,金門縣,烏坵鄉,金門縣|烏坵鄉,民眾黨,TPP,柯文哲,0.189700,22,116,0.203900
2024,金門縣,金湖鎮,金門縣|金湖鎮,民進黨,DPP,賴清德,0.100200,1032,10298,0.381000
2024,金門縣,金湖鎮,金門縣|金湖鎮,國民黨,KMT,侯友宜,0.602400,6204,10298,0.381000
2024,金門縣,金湖鎮,金門縣|金湖鎮,民眾黨,TPP,柯文哲,0.297300,3062,10298,0.381000
2024,金門縣,金沙鎮,金門縣|金沙鎮,民進黨,DPP,賴清德,0.076800,491,6393,0.342600
2024,金門縣,金沙鎮,金門縣|金沙鎮,國民黨,KMT,侯友宜,0.678400,4337,6393,0.342600
2024,金門縣,金沙鎮,金門縣|金沙鎮,民眾黨,TPP,柯文哲,0.244800,1565,6393,0.342600
2024,雲林縣,麥寮鄉,雲林縣|麥寮鄉,民進黨,DPP,賴清德,0.356900,8720,24432,0.620100
2024,雲林縣,麥寮鄉,雲林縣|麥寮鄉,國民黨,KMT,侯友宜,0.306000,7476,24432,0.620100
2024,雲林縣,麥寮鄉,雲林縣|麥寮鄉,民眾黨,TPP,柯文哲,0.337100,8236,24432,0.620100
2024,雲林縣,臺西鄉,雲林縣|臺西鄉,民進黨,DPP,賴清德,0.389600,4579,11754,0.612600
2024,雲林縣,臺西鄉,雲林縣|臺西鄉,國民黨,KMT,侯友宜,0.348200,4093,11754,0.612600
2024,雲林縣,臺西鄉,雲林縣|臺西鄉,民眾黨,TPP,柯文哲,0.262200,3082,11754,0.612600
2024,雲林縣,東勢鄉,雲林縣|東勢鄉,民進黨,DPP,賴清德,0.469700,3636,7741,0.646300
2024,雲林縣,東勢鄉,雲林縣|東勢鄉,國民黨,KMT,侯友宜,0.303600,2350,7741,0.646300
2024,雲林縣,東勢鄉,雲林縣|東勢鄉,民眾黨,TPP,柯文哲,0.226700,1755,7741,0.646300
2024,雲林縣,褒忠鄉,雲林縣|褒忠鄉,民進黨,DPP,賴清德,0.461900,3259,7056,0.683000
2024,雲林縣,褒忠鄉,雲林縣|褒忠鄉,國民黨,KMT,侯友宜,0.286100,2019,7056,0.683000
2024,雲林縣,褒忠鄉,雲林縣|褒忠鄉,民眾黨,TPP,柯文哲,0.252000,1778,7056,0.683000
2024,雲林縣,土庫鎮,雲林縣|土庫鎮,民進黨,DPP,賴清德,0.453900,7335,16159,0.699700
2024,雲林縣,土庫鎮,雲林縣|土庫鎮,國民黨,KMT,侯友宜,0.281000,4541,16159,0.699700
2024,雲林縣,土庫鎮,雲林縣|土庫鎮,民眾黨,TPP,柯文哲,0.265200,4285,16159,0.699700
2024,雲林縣,虎尾鎮,雲林縣|虎尾鎮,民進黨,DPP,賴清德,0.392100,16328,41642,0.731800
2024,雲林縣,虎尾鎮,雲林縣|虎尾鎮,國民黨,KMT,侯友宜,0.323500,13471,41642,0.731800
2024,雲林縣,虎尾鎮,雲林縣|虎尾鎮,民眾黨,TPP,柯文哲,0.284400,11843,41642,0.731800
2024,雲林縣,四湖鄉,雲林縣|四湖鄉,民進黨,DPP,賴清德,0.478300,5157,10781,0.574700
2024,雲林縣,四湖鄉,雲林縣|四湖鄉,國民黨,KMT,侯友宜,0.304000,3277,10781,0.574700
2024,雲林縣,四湖鄉,雲林縣|四湖鄉,民眾黨,TPP,柯文哲,0.217700,2347,10781,0.574700
2024,雲林縣,元長鄉,雲林縣|元長鄉,民進黨,DPP,賴清德,0.498600,6538,13113,0.637200
2024,雲林縣,元長鄉,雲林縣|元長鄉,國民黨,KMT,侯友宜,0.277700,3641,13113,0.637200
2024,雲林縣,元長鄉,雲林縣|元長鄉,民眾黨,TPP,柯文哲,0.223700,2933,13113,0.637200
2024,雲林縣,口湖鄉,雲林縣|口湖鄉,民進黨,DPP,賴清德,0.522200,6967,13342,0.603600
2024,雲林縣,口湖鄉,雲林縣|口湖鄉,國民黨,KMT,侯友宜,0.259800,3466,13342,0.603600
2024,雲林縣,口湖鄉,雲林縣|口湖鄉,民眾黨,TPP,柯文哲,0.218000,2909,13342,0.603600
2024,雲林縣,水林鄉,雲林縣|水林鄉,民進黨,DPP,賴清德,0.573700,7378,12860,0.638400
2024,雲林縣,水林鄉,雲林縣|水林鄉,國民黨,KMT,侯友宜,0.228600,2940,12860,0.638400
2024,雲林縣,水林鄉,雲林縣|水林鄉,民眾黨,TPP,柯文哲,0.197700,2542,12860,0.638400
2024,雲林縣,北港鎮,雲林縣|北港鎮,民進黨,DPP,賴清德,0.489800,10954,22364,0.710000
2024,雲林縣,北港鎮,雲林縣|北港鎮,國民黨,KMT,侯友宜,0.268300,6000,22364,0.710000
2024,雲林縣,北港鎮,雲林縣|北港鎮,民眾黨,TPP,柯文哲,0.242000,5412,22364,0.710000
2024,雲林縣,崙背鄉,雲林縣|崙背鄉,民進黨,DPP,賴清德,0.476200,6165,12947,0.664200
2024,雲林縣,崙背鄉,雲林縣|崙背鄉,國民黨,KMT,侯友宜,0.278400,3604,12947,0.664200
2024,雲林縣,崙背鄉,雲林縣|崙背鄉,民眾黨,TPP,柯文哲,0.245500,3178,12947,0.664200
2024,雲林縣,二崙鄉,雲林縣|二崙鄉,民進黨,DPP,賴清德,0.542000,7884,14547,0.673100
2024,雲林縣,二崙鄉,雲林縣|二崙鄉,國民黨,KMT,侯友宜,0.232900,3388,14547,0.673100
2024,雲林縣,二崙鄉,雲林縣|二崙鄉,民眾黨,TPP,柯文哲,0.225100,3275,14547,0.673100
2024,雲林縣,西螺鎮,雲林縣|西螺鎮,民進黨,DPP,賴清德,0.494600,12659,25594,0.702900
2024,雲林縣,西螺鎮,雲林縣|西螺鎮,國民黨,KMT,侯友宜,0.241300,6176,25594,0.702900
2024,雲林縣,西螺鎮,雲林縣|西螺鎮,民眾黨,TPP,柯文哲,0.264200,6762,25594,0.702900
2024,雲林縣,莿桐鄉,雲林縣|莿桐鄉,民進黨,DPP,賴清德,0.498600,8290,16627,0.714100
2024,雲林縣,莿桐鄉,雲林縣|莿桐鄉,國民黨,KMT,侯友宜,0.252300,4195,16627,0.714100
2024,雲林縣,莿桐鄉,雲林縣|莿桐鄉,民眾黨,TPP,柯文哲,0.249100,4142,16627,0.714100
2024,雲林縣,林內鄉,雲林縣|林內鄉,民進黨,DPP,賴清德,0.423700,4306,10162,0.709000
2024,雲林縣,林內鄉,雲林縣|林內鄉,國民黨,KMT,侯友宜,0.302000,3069,10162,0.709000
2024,雲林縣,林內鄉,雲林縣|林內鄉,民眾黨,TPP,柯文哲,0.274300,2787,10162,0.709000
2024,雲林縣,斗六市,雲林縣|斗六市,民進黨,DPP,賴清德,0.382700,24583,64236,0.729100
2024,雲林縣,斗六市,雲林縣|斗六市,國民黨,KMT,侯友宜,0.334800,21506,64236,0.729100
2024,雲林縣,斗六市,雲林縣|斗六市,民眾黨,TPP,柯文哲,0.282600,18153,64236,0.729100
2024,雲林縣,大埤鄉,雲林縣|大埤鄉,民進黨,DPP,賴清德,0.470000,5125,10904,0.701100
2024,雲林縣,大埤鄉,雲林縣|大埤鄉,國民黨,KMT,侯友宜,0.284800,3105,10904,0.701100
2024,雲林縣,大埤鄉,雲林縣|大埤鄉,民眾黨,TPP,柯文哲,0.245200,2674,10904,0.701100
2024,雲林縣,斗南鎮,雲林縣|斗南鎮,民進黨,DPP,賴清德,0.435700,11480,26348,0.721900
2024,雲林縣,斗南鎮,雲林縣|斗南鎮,國民黨,KMT,侯友宜,0.303900,8007,26348,0.721900
2024,雲林縣,斗南鎮,雲林縣|斗南鎮,民眾黨,TPP,柯文哲,0.260400,6861,26348,0.721900
2024,雲林縣,古坑鄉,雲林縣|古坑鄉,民進黨,DPP,賴清德,0.454200,8180,18010,0.692400
2024,雲林縣,古坑鄉,雲林縣|古坑鄉,國民黨,KMT,侯友宜,0.294700,5308,18010,0.692400
2024,雲林縣,古坑鄉,雲林縣|古坑鄉,民眾黨,TPP,柯文哲,0.251100,4522,18010,0.692400
2024,高雄市,桃源區,高雄市|桃源區,民進黨,DPP,賴清德,0.168300,340,2020,0.600900
2024,高雄市,桃源區,高雄市|桃源區,國民黨,KMT,侯友宜,0.587100,1186,2020,0.600900
2024,高雄市,桃源區,高雄市|桃源區,民眾黨,TPP,柯文哲,0.244600,494,2020,0.600900
2024,高雄市,那瑪夏區,高雄市|那瑪夏區,民進黨,DPP,賴清德,0.186900,277,1482,0.616300
2024,高雄市,那瑪夏區,高雄市|那瑪夏區,國民黨,KMT,侯友宜,0.622100,922,1482,0.616300
2024,高雄市,那瑪夏區,高雄市|那瑪夏區,民眾黨,TPP,柯文哲,0.191000,283,1482,0.616300
2024,高雄市,甲仙區,高雄市|甲仙區,民進黨,DPP,賴清德,0.429200,1294,3015,0.611500
2024,高雄市,甲仙區,高雄市|甲仙區,國民黨,KMT,侯友宜,0.398000,1200,3015,0.611500
2024,高雄市,甲仙區,高雄市|甲仙區,民眾黨,TPP,柯文哲,0.172800,521,3015,0.611500
2024,高雄市,六龜區,高雄市|六龜區,民進黨,DPP,賴清德,0.488700,2972,6082,0.586800
2024,高雄市,六龜區,高雄市|六龜區,國民黨,KMT,侯友宜,0.339000,2062,6082,0.586800
2024,高雄市,六龜區,高雄市|六龜區,民眾黨,TPP,柯文哲,0.172300,1048,6082,0.586800
2024,高雄市,杉林區,高雄市|杉林區,民進黨,DPP,賴清德,0.476800,2767,5803,0.594500
2024,高雄市,杉林區,高雄市|杉林區,國民黨,KMT,侯友宜,0.362400,2103,5803,0.594500
2024,高雄市,杉林區,高雄市|杉林區,民眾黨,TPP,柯文哲,0.160800,933,5803,0.594500
2024,高雄市,內門區,高雄市|內門區,民進黨,DPP,賴清德,0.502200,3976,7917,0.668400
2024,高雄市,內門區,高雄市|內門區,國民黨,KMT,侯友宜,0.319600,2530,7917,0.668400
2024,高雄市,內門區,高雄市|內門區,民眾黨,TPP,柯文哲,0.178200,1411,7917,0.668400
2024,高雄市,旗山區,高雄市|旗山區,民進黨,DPP,賴清德,0.506200,10321,20390,0.687400
2024,高雄市,旗山區,高雄市|旗山區,國民黨,KMT,侯友宜,0.298700,6090,20390,0.687400
2024,高雄市,旗山區,高雄市|旗山區,民眾黨,TPP,柯文哲,0.195100,3978,20390,0.687400
2024,高雄市,美濃區,高雄市|美濃區,民進黨,DPP,賴清德,0.419200,9156,21842,0.665900
2024,高雄市,美濃區,高雄市|美濃區,國民黨,KMT,侯友宜,0.397600,8684,21842,0.665900
2024,高雄市,美濃區,高雄市|美濃區,民眾黨,TPP,柯文哲,0.183200,4001,21842,0.665900
2024,高雄市,茂林區,高雄市|茂林區,民進黨,DPP,賴清德,0.158000,182,1152,0.742600
2024,高雄市,茂林區,高雄市|茂林區,國民黨,KMT,侯友宜,0.572900,660,1152,0.742600
2024,高雄市,茂林區,高雄市|茂林區,民眾黨,TPP,柯文哲,0.269100,310,1152,0.742600
2024,高雄市,阿蓮區,高雄市|阿蓮區,民進黨,DPP,賴清德,0.557200,9110,16350,0.705800
2024,高雄市,阿蓮區,高雄市|阿蓮區,國民黨,KMT,侯友宜,0.233900,3824,16350,0.705800
2024,高雄市,阿蓮區,高雄市|阿蓮區,民眾黨,TPP,柯文哲,0.208800,3414,16350,0.705800
2024,高雄市,田寮區,高雄市|田寮區,民進黨,DPP,賴清德,0.592300,2419,4084,0.677000
2024,高雄市,田寮區,高雄市|田寮區,國民黨,KMT,侯友宜,0.256400,1047,4084,0.677000
2024,高雄市,田寮區,高雄市|田寮區,民眾黨,TPP,柯文哲,0.151300,618,4084,0.677000
2024,高雄市,燕巢區,高雄市|燕巢區,民進黨,DPP,賴清德,0.522500,9234,17673,0.706800
2024,高雄市,燕巢區,高雄市|燕巢區,國民黨,KMT,侯友宜,0.261400,4620,17673,0.706800
2024,高雄市,燕巢區,高雄市|燕巢區,民眾黨,TPP,柯文哲,0.216100,3819,17673,0.706800
2024,高雄市,大樹區,高雄市|大樹區,民進黨,DPP,賴清德,0.555000,13684,24656,0.705100
2024,高雄市,大樹區,高雄市|大樹區,國民黨,KMT,侯友宜,0.246400,6075,24656,0.705100
2024,高雄市,大樹區,高雄市|大樹區,民眾黨,TPP,柯文哲,0.198600,4897,24656,0.705100
2024,高雄市,大社區,高雄市|大社區,民進黨,DPP,賴清德,0.536400,11133,20755,0.711700
2024,高雄市,大社區,高雄市|大社區,國民黨,KMT,侯友宜,0.236000,4898,20755,0.711700
2024,高雄市,大社區,高雄市|大社區,民眾黨,TPP,柯文哲,0.227600,4724,20755,0.711700
2024,高雄市,茄萣區,高雄市|茄萣區,民進黨,DPP,賴清德,0.548300,9551,17420,0.690600
2024,高雄市,茄萣區,高雄市|茄萣區,國民黨,KMT,侯友宜,0.247300,4308,17420,0.690600
2024,高雄市,茄萣區,高雄市|茄萣區,民眾黨,TPP,柯文哲,0.204400,3561,17420,0.690600
2024,高雄市,湖內區,高雄市|湖內區,民進黨,DPP,賴清德,0.529000,9463,17888,0.710700
2024,高雄市,湖內區,高雄市|湖內區,國民黨,KMT,侯友宜,0.245200,4386,17888,0.710700
2024,高雄市,湖內區,高雄市|湖內區,民眾黨,TPP,柯文哲,0.225800,4039,17888,0.710700
2024,高雄市,路竹區,高雄市|路竹區,民進黨,DPP,賴清德,0.499600,15149,30322,0.729800
2024,高雄市,路竹區,高雄市|路竹區,國民黨,KMT,侯友宜,0.265500,8050,30322,0.729800
2024,高雄市,路竹區,高雄市|路竹區,民眾黨,TPP,柯文哲,0.234900,7123,30322,0.729800
2024,高雄市,永安區,高雄市|永安區,民進黨,DPP,賴清德,0.514400,4334,8426,0.708400
2024,高雄市,永安區,高雄市|永安區,國民黨,KMT,侯友宜,0.252600,2128,8426,0.708400
2024,高雄市,永安區,高雄市|永安區,民眾黨,TPP,柯文哲,0.233100,1964,8426,0.708400
2024,高雄市,岡山區,高雄市|岡山區,民進黨,DPP,賴清德,0.467900,26881,57450,0.729300
2024,高雄市,岡山區,高雄市|岡山區,國民黨,KMT,侯友宜,0.300400,17258,57450,0.729300
2024,高雄市,岡山區,高雄市|岡山區,民眾黨,TPP,柯文哲,0.231700,13311,57450,0.729300
2024,高雄市,彌陀區,高雄市|彌陀區,民進黨,DPP,賴清德,0.500700,5672,11329,0.725600
2024,高雄市,彌陀區,高雄市|彌陀區,國民黨,KMT,侯友宜,0.289300,3277,11329,0.725600
2024,高雄市,彌陀區,高雄市|彌陀區,民眾黨,TPP,柯文哲,0.210000,2379,11329,0.725600
2024,高雄市,梓官區,高雄市|梓官區,民進黨,DPP,賴清德,0.560400,12114,21617,0.720800
2024,高雄市,梓官區,高雄市|梓官區,國民黨,KMT,侯友宜,0.236200,5106,21617,0.720800
2024,高雄市,梓官區,高雄市|梓官區,民眾黨,TPP,柯文哲,0.203400,4397,21617,0.720800
2024,高雄市,橋頭區,高雄市|橋頭區,民進黨,DPP,賴清德,0.540200,14401,26658,0.750300
2024,高雄市,橋頭區,高雄市|橋頭區,國民黨,KMT,侯友宜,0.228700,6097,26658,0.750300
2024,高雄市,橋頭區,高雄市|橋頭區,民眾黨,TPP,柯文哲,0.231100,6161,26658,0.750300
2024,高雄市,楠梓區,高雄市|楠梓區,民進黨,DPP,賴清德,0.461500,51314,111190,0.711800
2024,高雄市,楠梓區,高雄市|楠梓區,國民黨,KMT,侯友宜,0.295900,32901,111190,0.711800
2024,高雄市,楠梓區,高雄市|楠梓區,民眾黨,TPP,柯文哲,0.242500,26964,111190,0.711800
2024,高雄市,左營區,高雄市|左營區,民進黨,DPP,賴清德,0.422700,48796,115439,0.714800
2024,高雄市,左營區,高雄市|左營區,國民黨,KMT,侯友宜,0.349200,40311,115439,0.714800
2024,高雄市,左營區,高雄市|左營區,民眾黨,TPP,柯文哲,0.228200,26343,115439,0.714800
2024,高雄市,仁武區,高雄市|仁武區,民進黨,DPP,賴清德,0.499200,28974,58040,0.716900
2024,高雄市,仁武區,高雄市|仁武區,國民黨,KMT,侯友宜,0.253700,14725,58040,0.716900
2024,高雄市,仁武區,高雄市|仁武區,民眾黨,TPP,柯文哲,0.247100,14342,58040,0.716900
2024,高雄市,鳥松區,高雄市|鳥松區,民進黨,DPP,賴清德,0.506700,14360,28340,0.730100
2024,高雄市,鳥松區,高雄市|鳥松區,國民黨,KMT,侯友宜,0.290100,8221,28340,0.730100
2024,高雄市,鳥松區,高雄市|鳥松區,民眾黨,TPP,柯文哲,0.203200,5759,28340,0.730100
2024,高雄市,大寮區,高雄市|大寮區,民進黨,DPP,賴清德,0.504800,33642,66645,0.696900
2024,高雄市,大寮區,高雄市|大寮區,國民黨,KMT,侯友宜,0.266700,17774,66645,0.696900
2024,高雄市,大寮區,高雄市|大寮區,民眾黨,TPP,柯文哲,0.228500,15228,66645,0.696900
2024,高雄市,林園區,高雄市|林園區,民進黨,DPP,賴清德,0.548000,21585,39389,0.687300
2024,高雄市,林園區,高雄市|林園區,國民黨,KMT,侯友宜,0.234300,9229,39389,0.687300
2024,高雄市,林園區,高雄市|林園區,民眾黨,TPP,柯文哲,0.217700,8575,39389,0.687300
2024,高雄市,三民區,高雄市|三民區,民進黨,DPP,賴清德,0.498200,100132,200987,0.720700
2024,高雄市,三民區,高雄市|三民區,國民黨,KMT,侯友宜,0.286600,57603,200987,0.720700
2024,高雄市,三民區,高雄市|三民區,民眾黨,TPP,柯文哲,0.215300,43273,200987,0.720700
2024,高雄市,苓雅區,高雄市|苓雅區,民進黨,DPP,賴清德,0.483600,48667,100634,0.722900
2024,高雄市,苓雅區,高雄市|苓雅區,國民黨,KMT,侯友宜,0.317200,31921,100634,0.722900
2024,高雄市,苓雅區,高雄市|苓雅區,民眾黨,TPP,柯文哲,0.199200,20046,100634,0.722900
2024,高雄市,鼓山區,高雄市|鼓山區,民進黨,DPP,賴清德,0.468000,38331,81904,0.722900
2024,高雄市,鼓山區,高雄市|鼓山區,國民黨,KMT,侯友宜,0.322200,26389,81904,0.722900
2024,高雄市,鼓山區,高雄市|鼓山區,民眾黨,TPP,柯文哲,0.209900,17192,81904,0.722900
2024,高雄市,鹽埕區,高雄市|鹽埕區,民進黨,DPP,賴清德,0.540400,7835,14499,0.726000
2024,高雄市,鹽埕區,高雄市|鹽埕區,國民黨,KMT,侯友宜,0.282200,4092,14499,0.726000
2024,高雄市,鹽埕區,高雄市|鹽埕區,民眾黨,TPP,柯文哲,0.177500,2574,14499,0.726000
2024,高雄市,前金區,高雄市|前金區,民進黨,DPP,賴清德,0.492300,8449,17162,0.715400
2024,高雄市,前金區,高雄市|前金區,國民黨,KMT,侯友宜,0.312100,5356,17162,0.715400
2024,高雄市,前金區,高雄市|前金區,民眾黨,TPP,柯文哲,0.195600,3357,17162,0.715400
2024,高雄市,新興區,高雄市|新興區,民進黨,DPP,賴清德,0.495700,15008,30277,0.719300
2024,高雄市,新興區,高雄市|新興區,國民黨,KMT,侯友宜,0.313800,9501,30277,0.719300
2024,高雄市,新興區,高雄市|新興區,民眾黨,TPP,柯文哲,0.190500,5768,30277,0.719300
2024,高雄市,鳳山區,高雄市|鳳山區,民進黨,DPP,賴清德,0.465400,98998,212717,0.720700
2024,高雄市,鳳山區,高雄市|鳳山區,國民黨,KMT,侯友宜,0.305900,65070,212717,0.720700
2024,高雄市,鳳山區,高雄市|鳳山區,民眾黨,TPP,柯文哲,0.228700,48648,212717,0.720700
2024,高雄市,旗津區,高雄市|旗津區,民進黨,DPP,賴清德,0.571600,8701,15223,0.665800
2024,高雄市,旗津區,高雄市|旗津區,國民黨,KMT,侯友宜,0.224300,3415,15223,0.665800
2024,高雄市,旗津區,高雄市|旗津區,民眾黨,TPP,柯文哲,0.204100,3107,15223,0.665800
2024,高雄市,前鎮區,高雄市|前鎮區,民進黨,DPP,賴清德,0.503800,55513,110189,0.717000
2024,高雄市,前鎮區,高雄市|前鎮區,國民黨,KMT,侯友宜,0.288500,31790,110189,0.717000
2024,高雄市,前鎮區,高雄市|前鎮區,民眾黨,TPP,柯文哲,0.207700,22886,110189,0.717000
2024,高雄市,小港區,高雄市|小港區,民進黨,DPP,賴清德,0.507500,45673,89996,0.696600
2024,高雄市,小港區,高雄市|小港區,國民黨,KMT,侯友宜,0.262900,23660,89996,0.696600
2024,高雄市,小港區,高雄市|小港區,民眾黨,TPP,柯文哲,0.229600,20663,89996,0.696600
